,Saison,Resultat_match,Moy_cote_domicile,Max_cote_domicile,Min_cote_domicile,Moy_cote_exterieur,Max_cote_exterieur,Min_cote_exterieur,Moy_cote_nul,Max_cote_nul,Min_cote_nul,Nb_buts_equipe_dom_an_dernier,Nb_buts_equipe_ext_an_dernier,Num_match_dom,Moy_points_5_match_dom,Moy_buts_5_matchs_dom,Moy_tirs_cadres_5_matchs_dom,Moy_tirs_5_matchs_dom,Nb_jours_dernier_match_dom,Moy_nb_fautes_5_matchs_dom,Moy_corners_5_matchs_dom,Moy_carton_J_5_matchs_dom,Moy_carton_R_5_matchs_dom,Num_match_ext,Moy_points_5_match_ext,Moy_buts_5_matchs_ext,Moy_tirs_cadres_5_matchs_ext,Moy_tirs_5_matchs_ext,Nb_jours_dernier_match_ext,Moy_nb_fautes_5_matchs_ext,Moy_corners_5_matchs_ext,Moy_carton_J_5_matchs_ext,Moy_carton_R_5_matchs_ext,Points_moy_match_saison_dom,Points_moy_match_saison_ext,Pct_buts_par_tirs_cadres_5m_dom,Pct_buts_par_tirs_cadres_5m_ext,note_att_dom,note_mil_dom,note_def_dom,note_gen_dom,note_att_ext,note_mil_ext,note_def_ext,note_gen_ext,Res_an_dernier_A,Res_an_dernier_D,Res_an_dernier_H
2020 - Bordeaux - Angers,2020,H,2.4,2.46,2.37,3.2,3.25,3.1,3.14,3.26,3.0,0.0,0.0,21,2.0,1.6,5.4,13.0,7,12.0,5.0,1.8,0.0,21,1.4,1.0,3.4,9.0,8,11.6,4.2,0.6,0.0,1.45,1.5,0.2962962962962963,0.29411764705882354,73,74,75,75,72,72,73,73,0,0,0
2020 - Dijon - Strasbourg,2020,D,3.72,3.8,3.6,2.04,2.06,2.0,3.45,3.68,3.25,1.0,0.0,20,1.0,0.6,1.2,8.8,15,13.2,3.0,2.0,0.0,21,1.8,1.4,4.8,12.8,7,14.8,6.2,1.2,0.0,0.737,1.15,0.5,0.2916666666666667,74,71,70,72,74,74,74,74,0,0,1
2020 - Metz - Nantes,2020,H,2.44,2.48,2.37,3.12,3.25,3.0,3.11,3.26,3.0,1.0,0.0,21,1.6,0.8,3.8,12.6,7,15.0,4.6,1.6,0.0,21,0.8,0.6,2.6,11.2,7,13.4,5.6,2.2,0.0,1.4,0.9,0.2105263157894737,0.23076923076923075,74,72,71,72,64,73,74,74,0,0,1
2020 - Reims - Brest,2020,H,2.37,2.44,2.3,2.98,3.1,2.9,3.4,3.56,3.25,1.0,0.0,21,1.6,1.6,3.2,7.2,7,13.0,4.0,1.8,0.0,21,0.8,1.2,4.4,12.6,7,12.2,5.0,1.6,0.0,1.05,1.3,0.5,0.2727272727272727,72,73,73,73,72,71,71,72,0,0,1
2020 - Rennes - Lille,2020,A,2.79,2.84,2.75,2.76,2.84,2.7,3.03,3.15,3.0,1.0,1.0,21,2.2,1.6,4.0,11.0,7,11.2,3.2,1.4,0.0,21,2.0,1.4,4.4,10.0,7,12.2,4.4,2.0,0.0,1.8,2.1,0.4,0.3181818181818181,76,76,75,76,77,77,75,77,0,1,0
2020 - St Etienne - Lyon,2020,A,7.79,8.5,7.0,1.41,1.43,1.38,4.68,4.93,4.5,1.0,0.0,21,0.6,1.2,5.8,13.8,7,13.4,6.2,2.2,0.0,21,2.0,2.4,7.0,16.4,7,11.4,6.4,1.2,0.0,0.95,2.0,0.20689655172413793,0.34285714285714286,71,72,72,73,81,77,76,78,0,0,1
2020 - Lorient - Dijon,2020,H,2.2,2.25,2.15,3.38,3.46,3.3,3.31,3.5,3.1,0.0,0.0,20,0.2,1.0,4.0,13.2,18,12.0,4.2,1.2,0.4,21,1.2,0.8,1.6,8.6,3,11.8,2.6,2.2,0.0,0.632,0.75,0.25,0.5,70,69,71,70,74,71,70,72,0,0,0
2020 - Lyon - Bordeaux,2020,H,1.32,1.34,1.28,8.93,9.5,8.25,5.6,5.83,5.25,1.0,1.0,22,2.0,2.6,7.6,17.6,5,11.4,7.6,1.2,0.0,22,2.0,1.6,4.8,12.2,5,11.8,5.0,1.8,0.0,2.048,1.524,0.34210526315789475,0.33333333333333337,81,77,76,78,73,74,75,75,0,1,0
2020 - Montpellier - Lens,2020,A,2.86,3.01,2.8,2.55,2.6,2.5,3.25,3.3,3.2,0.0,0.0,22,0.2,1.2,4.2,10.4,8,13.2,2.8,2.2,0.2,22,0.8,0.8,2.4,11.0,7,13.0,5.4,2.2,0.0,1.333,1.476,0.2857142857142857,0.33333333333333337,77,75,74,74,71,72,70,71,0,0,0
2020 - Nice - St Etienne,2020,A,2.17,2.22,2.15,3.31,3.4,3.25,3.47,3.66,3.3,0.0,0.0,21,1.0,0.8,3.2,8.6,8,9.8,2.6,1.8,0.2,22,0.4,0.8,4.0,10.8,7,13.0,5.2,2.4,0.0,1.3,0.905,0.25,0.2,75,75,75,75,71,72,72,73,0,0,0
2020 - Angers - Nimes,2020,H,1.65,1.67,1.62,5.42,5.55,5.25,3.84,4.08,3.75,1.0,0.0,22,1.2,1.0,3.6,9.6,7,13.0,3.8,1.0,0.0,21,0.8,1.0,2.4,7.6,15,8.6,4.0,1.8,0.2,1.429,0.75,0.2777777777777778,0.4166666666666667,72,72,73,73,70,73,71,72,0,0,1
2020 - Brest - Metz,2020,A,2.17,2.25,2.1,3.42,3.59,3.25,3.36,3.48,3.2,2.0,0.0,22,0.6,0.8,3.2,12.6,7,11.6,4.6,1.2,0.0,22,1.6,0.8,3.8,13.0,7,14.6,3.8,2.0,0.0,1.238,1.476,0.25,0.2105263157894737,72,71,71,72,74,72,71,72,0,0,1
2020 - Lorient - Paris SG,2020,H,14.79,18.0,13.0,1.16,1.19,1.12,8.36,8.65,8.0,0.0,0.0,21,0.8,1.6,4.4,14.4,4,12.8,5.6,1.6,0.2,22,2.6,2.6,6.8,17.4,9,11.0,7.2,1.2,0.0,0.75,2.143,0.36363636363636365,0.3823529411764706,70,69,71,70,86,81,79,83,0,0,0
2020 - Strasbourg - Reims,2020,A,2.06,2.13,2.0,3.88,4.1,3.8,3.26,3.33,3.1,3.0,0.0,22,2.0,1.6,4.6,13.8,7,13.6,6.0,0.8,0.0,22,2.0,1.6,3.4,9.2,7,14.2,3.8,1.8,0.0,1.143,1.143,0.3478260869565218,0.4705882352941177,74,74,74,74,72,73,73,73,0,0,1
2020 - Lille - Dijon,2020,H,1.36,1.4,1.33,9.6,10.08,8.5,4.71,4.94,4.5,1.0,0.0,22,2.4,1.6,4.6,10.2,7,12.8,4.0,2.4,0.0,22,1.2,1.2,1.8,7.8,4,12.6,3.4,2.4,0.0,2.143,0.714,0.3478260869565218,0.6666666666666666,77,77,75,77,74,71,70,72,0,0,1
2020 - Nantes - Monaco,2020,A,4.26,4.33,4.2,1.8,1.83,1.75,3.81,4.09,3.6,0.0,1.0,22,0.6,0.4,2.2,11.0,7,13.2,5.8,1.8,0.0,22,2.6,3.2,5.4,11.2,8,12.0,4.8,2.8,0.2,0.857,1.857,0.18181818181818182,0.5925925925925926,64,73,74,74,79,75,75,77,1,0,0
2020 - Bordeaux - Lille,2020,A,3.92,4.05,3.7,2.09,2.15,2.05,3.15,3.2,3.1,0.0,0.0,23,2.0,1.6,4.6,12.8,5,10.8,5.8,1.6,0.0,23,2.4,1.2,3.6,11.2,3,13.0,4.2,2.4,0.0,1.455,2.182,0.3478260869565218,0.3333333333333333,73,74,75,75,77,77,75,77,0,0,0
2020 - Metz - Montpellier,2020,D,2.55,2.58,2.5,2.99,3.1,2.9,3.08,3.2,3.0,2.0,2.0,23,2.2,1.6,4.2,14.2,3,13.8,3.0,2.4,0.0,23,0.2,1.0,4.4,10.4,4,13.6,4.0,2.4,0.2,1.545,1.273,0.38095238095238093,0.22727272727272727,74,72,71,72,77,75,74,74,0,1,0
2020 - Reims - Angers,2020,D,2.65,2.7,2.6,2.93,3.0,2.88,3.0,3.08,2.9,0.0,0.0,23,2.0,1.2,3.4,9.2,3,13.4,3.4,2.0,0.0,23,1.2,1.2,4.2,10.2,3,12.0,4.2,0.8,0.0,1.227,1.5,0.35294117647058826,0.2857142857142857,72,73,73,73,72,72,73,73,0,1,0
2020 - Rennes - Lorient,2020,D,1.6,1.63,1.57,5.57,6.0,5.25,4.04,4.2,3.8,0.0,0.0,22,1.6,1.0,3.6,10.2,10,11.8,3.2,1.4,0.0,22,1.4,2.2,5.0,15.4,3,12.0,6.8,2.2,0.2,1.714,0.857,0.2777777777777778,0.44000000000000006,76,76,75,76,70,69,71,70,0,0,0
2020 - Strasbourg - Brest,2020,D,2.15,2.18,2.1,3.46,3.7,3.4,3.35,3.4,3.25,0.0,0.0,23,2.0,1.6,4.6,14.6,3,15.2,5.8,1.0,0.0,23,0.6,1.0,3.6,12.6,3,11.6,4.2,1.0,0.0,1.091,1.182,0.3478260869565218,0.2777777777777778,74,74,74,74,72,71,71,72,0,0,0
2020 - Dijon - Lyon,2020,A,8.79,9.5,8.01,1.35,1.37,1.33,5.1,5.25,4.8,0.0,0.0,23,0.6,0.6,1.6,7.2,3,11.8,3.2,2.4,0.0,23,2.0,2.4,6.2,15.2,5,12.6,7.2,1.2,0.0,0.682,2.091,0.37499999999999994,0.3870967741935484,74,71,70,72,81,77,76,78,0,0,0
2020 - Lens - Marseille,2020,D,2.43,2.48,2.37,3.05,3.13,2.95,3.18,3.3,3.1,0.0,0.0,23,1.4,0.8,2.4,11.2,4,14.4,5.2,2.6,0.0,21,0.8,1.0,4.0,10.4,11,12.8,5.0,2.8,0.0,1.545,1.6,0.33333333333333337,0.25,71,72,70,71,81,78,77,78,0,0,0
2020 - Monaco - Nice,2020,H,1.48,1.53,1.45,6.33,7.0,5.75,4.56,4.75,4.33,3.0,1.0,23,3.0,3.2,6.0,13.6,3,12.4,6.4,2.8,0.0,22,0.8,0.4,3.0,9.4,3,9.8,3.4,1.6,0.0,1.909,1.238,0.5333333333333333,0.13333333333333333,79,75,75,77,75,75,75,75,0,0,1
2020 - Paris SG - Nimes,2020,H,1.07,1.08,1.05,26.67,34.0,23.0,12.57,15.0,11.0,3.0,0.0,23,2.0,2.2,5.8,16.8,3,11.4,8.0,1.6,0.0,22,0.6,0.8,2.4,7.4,3,8.2,5.0,1.8,0.2,2.045,0.714,0.37931034482758624,0.33333333333333337,86,81,79,83,70,73,71,72,0,0,1
2020 - St Etienne - Nantes,2020,D,2.09,2.11,2.05,3.82,4.0,3.7,3.19,3.25,3.1,0.0,2.0,23,0.8,0.6,3.0,9.2,3,12.6,5.2,2.4,0.0,23,0.6,0.6,2.0,9.2,3,12.8,4.8,2.0,0.2,1.0,0.818,0.19999999999999998,0.3,71,72,72,73,64,73,74,74,1,0,0
2020 - Lorient - Reims,2020,H,2.55,2.6,2.5,2.91,3.04,2.75,3.2,3.3,3.13,0.0,0.0,23,1.4,2.0,4.4,13.0,3,10.6,5.4,1.6,0.2,24,2.0,1.2,3.2,9.4,3,12.0,2.8,2.0,0.0,0.864,1.217,0.45454545454545453,0.37499999999999994,70,69,71,70,72,73,73,73,0,0,0
2020 - Lyon - Strasbourg,2020,H,1.46,1.5,1.44,6.85,7.25,6.25,4.61,5.04,4.4,1.0,1.0,24,2.0,2.0,6.6,16.2,3,13.6,7.0,1.0,0.0,24,1.6,1.0,3.0,12.2,3,15.2,4.4,1.2,0.0,2.13,1.087,0.30303030303030304,0.3333333333333333,81,77,76,78,74,74,74,74,0,1,0
2020 - Lens - Rennes,2020,D,2.73,2.8,2.7,2.71,2.77,2.65,3.17,3.29,3.1,0.0,0.0,24,1.6,1.2,2.6,13.2,3,14.8,6.0,3.2,0.0,23,1.2,1.0,3.6,10.0,3,12.4,3.0,1.6,0.0,1.522,1.682,0.4615384615384615,0.2777777777777778,71,72,70,71,76,76,75,76,0,0,0
2020 - Brest - Bordeaux,2020,H,2.56,2.66,2.5,2.88,3.0,2.8,3.2,3.28,3.1,1.0,1.0,24,0.2,1.0,2.8,11.2,4,12.0,3.6,0.6,0.0,24,1.8,1.6,4.8,12.4,4,8.4,5.6,1.4,0.0,1.174,1.391,0.35714285714285715,0.33333333333333337,72,71,71,72,73,74,75,75,0,1,0
2020 - Montpellier - Dijon,2020,H,1.72,1.79,1.66,4.93,5.11,4.7,3.74,4.0,3.6,2.0,1.0,24,0.4,1.0,4.2,10.8,4,15.4,5.2,2.6,0.2,24,0.4,0.6,2.0,8.4,4,13.2,2.4,2.2,0.0,1.261,0.652,0.23809523809523808,0.3,77,75,74,74,74,71,70,72,0,0,1
2020 - Nice - Angers,2020,H,2.71,2.82,2.63,2.76,2.86,2.7,3.15,3.2,3.1,3.0,1.0,23,0.8,0.6,2.2,8.0,4,12.0,2.6,1.8,0.0,24,0.8,0.8,4.0,10.0,4,11.6,4.0,0.8,0.0,1.182,1.478,0.2727272727272727,0.2,75,75,75,75,72,72,73,73,0,0,1
2020 - Nimes - Monaco,2020,A,7.66,8.49,7.0,1.4,1.43,1.36,4.85,5.0,4.75,3.0,1.0,23,0.6,0.6,3.4,9.6,4,8.4,5.0,1.6,0.0,24,3.0,2.6,5.4,13.4,4,13.8,6.0,2.2,0.0,0.682,1.957,0.17647058823529413,0.48148148148148145,70,73,71,72,79,75,75,77,0,0,1
2020 - St Etienne - Metz,2020,H,2.11,2.2,2.05,3.76,3.87,3.7,3.22,3.25,3.2,0.0,1.0,24,0.8,0.6,3.6,9.8,4,13.0,4.4,2.8,0.0,24,2.2,1.8,4.8,15.8,4,14.8,4.0,3.4,0.0,1.0,1.522,0.16666666666666666,0.375,71,72,72,73,74,72,71,72,1,0,0
2020 - Nantes - Lille,2020,A,4.63,4.75,4.5,1.82,1.85,1.8,3.5,3.69,3.3,0.0,1.0,24,0.6,0.8,2.8,10.4,4,14.0,4.6,1.8,0.2,24,3.0,1.6,4.4,12.0,4,14.0,3.0,2.2,0.0,0.826,2.217,0.28571428571428575,0.36363636363636365,64,73,74,74,77,77,75,77,1,0,0
2020 - Marseille - Paris SG,2020,A,7.52,7.9,7.0,1.38,1.4,1.36,5.14,5.34,5.0,0.0,0.0,22,0.4,0.8,3.2,9.0,4,14.8,4.8,3.2,0.0,24,2.4,2.6,6.2,17.6,4,11.6,6.8,1.4,0.0,1.571,2.087,0.25,0.41935483870967744,81,78,77,78,86,81,79,83,0,0,0
2020 - Paris SG - Nice,2020,H,1.19,1.22,1.16,13.15,15.0,12.0,7.31,8.0,6.75,0.0,0.0,25,2.4,2.4,4.4,15.0,6,12.6,5.6,1.6,0.0,24,1.2,1.0,1.8,8.0,6,12.6,3.2,1.8,0.0,2.125,1.261,0.5454545454545454,0.5555555555555556,86,81,79,83,75,75,75,75,0,0,0
2020 - Reims - Lens,2020,D,3.03,3.2,2.9,2.57,2.67,2.5,3.04,3.1,3.0,0.0,0.0,25,1.4,0.6,3.2,10.6,7,10.6,3.8,2.4,0.0,25,1.6,1.0,3.0,13.6,7,13.6,6.4,3.0,0.0,1.167,1.5,0.18749999999999997,0.3333333333333333,72,73,73,73,71,72,70,71,0,0,0
2020 - Lyon - Montpellier,2020,A,1.37,1.4,1.36,7.82,8.5,7.0,5.23,5.64,5.0,0.0,0.0,25,2.4,2.2,7.4,16.8,7,11.8,7.2,1.0,0.0,25,0.8,1.6,5.2,14.2,6,14.2,6.8,2.2,0.2,2.167,1.333,0.2972972972972973,0.3076923076923077,81,77,76,78,77,75,74,74,0,0,0
2020 - Monaco - Lorient,2020,D,1.38,1.4,1.36,7.79,8.24,7.25,4.98,5.29,4.8,0.0,0.0,25,3.0,2.8,5.4,12.8,7,15.2,6.2,2.2,0.0,24,2.0,1.8,4.2,12.8,8,11.2,4.8,1.4,0.0,2.0,0.957,0.5185185185185185,0.42857142857142855,79,75,75,77,70,69,71,70,0,0,0
2020 - Angers - Nantes,2020,A,2.27,2.33,2.25,3.55,3.77,3.4,3.02,3.1,3.0,2.0,0.0,25,0.8,0.8,4.2,10.8,7,11.4,5.4,1.0,0.0,25,0.4,0.6,2.4,9.2,7,14.4,3.8,2.4,0.2,1.417,0.792,0.19047619047619047,0.25,72,72,73,73,64,73,74,74,0,0,1
2020 - Dijon - Nimes,2020,A,2.48,2.57,2.4,2.83,2.88,2.8,3.38,3.5,3.3,0.0,0.0,25,0.2,1.0,3.0,10.0,7,13.4,3.2,2.2,0.2,24,0.6,1.2,3.8,10.2,7,9.6,5.0,1.6,0.0,0.625,0.652,0.3333333333333333,0.3157894736842105,74,71,70,72,70,73,71,72,0,1,0
2020 - Metz - Strasbourg,2020,A,3.01,3.1,2.88,2.59,2.71,2.5,3.0,3.1,2.88,1.0,0.0,25,2.0,1.6,3.8,14.6,7,12.8,3.4,3.4,0.0,25,1.0,0.8,2.4,11.8,8,14.2,4.0,1.4,0.2,1.458,1.042,0.4210526315789474,0.33333333333333337,74,72,71,72,74,74,74,74,0,0,1
2020 - Rennes - St Etienne,2020,A,1.9,1.95,1.85,4.24,4.33,4.0,3.42,3.6,3.3,2.0,1.0,24,1.2,1.0,3.8,10.4,8,12.0,3.2,2.0,0.0,25,1.4,0.6,3.0,9.4,7,11.4,5.4,2.4,0.0,1.652,1.083,0.2631578947368421,0.19999999999999998,76,76,75,76,71,72,72,73,0,0,1
2020 - Lille - Brest,2020,D,1.52,1.55,1.5,6.61,7.0,6.25,4.1,4.43,4.0,1.0,0.0,25,3.0,1.8,4.6,12.8,7,14.0,2.8,1.6,0.0,25,0.8,1.4,3.6,13.6,7,11.6,4.0,0.6,0.0,2.25,1.25,0.391304347826087,0.38888888888888884,77,77,75,77,72,71,71,72,0,0,1
2020 - Bordeaux - Marseille,2020,D,2.63,2.66,2.6,2.74,2.82,2.7,3.27,3.43,3.13,0.0,0.0,25,1.2,1.4,4.4,10.8,7,9.4,5.4,1.6,0.0,23,0.2,0.8,3.2,9.2,7,14.6,5.0,3.0,0.2,1.333,1.5,0.3181818181818181,0.25,73,74,75,75,81,78,77,78,0,1,0
2020 - Marseille - Nice,2020,H,2.28,2.36,2.25,3.19,3.25,3.1,3.35,3.44,3.2,0.0,0.0,24,0.4,0.6,2.2,7.4,3,15.4,4.6,2.8,0.6,25,1.2,1.2,2.6,8.6,4,12.2,2.8,1.8,0.0,1.478,1.208,0.2727272727272727,0.4615384615384615,81,78,77,78,75,75,75,75,0,0,0
2020 - Brest - Lyon,2020,A,5.99,6.5,5.25,1.5,1.55,1.45,4.62,4.78,4.4,2.0,2.0,26,1.0,1.2,3.0,11.4,5,12.8,4.0,0.6,0.0,26,2.4,2.4,8.0,17.0,6,10.8,6.6,0.8,0.0,1.24,2.08,0.39999999999999997,0.3,72,71,71,72,81,77,76,78,0,1,0
2020 - St Etienne - Reims,2020,D,2.2,2.27,2.15,3.77,4.0,3.5,3.02,3.1,2.9,1.0,1.0,26,2.0,1.0,3.0,9.0,6,12.8,5.0,2.4,0.0,26,1.6,0.6,3.6,10.8,7,10.2,3.6,2.6,0.0,1.16,1.16,0.3333333333333333,0.16666666666666666,71,72,72,73,72,73,73,73,0,1,0
2020 - Nantes - Marseille,2020,D,2.86,2.98,2.8,2.58,2.65,2.5,3.15,3.26,3.1,0.0,0.0,26,0.8,1.0,2.6,8.6,6,15.8,3.8,2.4,0.2,25,1.0,1.2,2.8,8.2,3,14.8,5.0,2.2,0.6,0.88,1.542,0.3846153846153846,0.4285714285714286,64,73,74,74,81,78,77,78,0,1,0
2020 - Montpellier - Rennes,2020,H,2.99,3.1,2.87,2.41,2.47,2.35,3.3,3.44,3.2,0.0,1.0,26,1.4,1.6,5.6,14.8,8,13.2,6.0,2.0,0.2,25,1.0,0.6,3.0,10.2,7,13.2,4.2,2.8,0.0,1.4,1.583,0.28571428571428575,0.19999999999999998,77,75,74,74,76,76,75,76,1,0,0
2020 - Lens - Dijon,2020,H,1.53,1.55,1.5,6.52,7.36,6.0,4.07,4.2,3.8,0.0,0.0,26,1.2,1.0,3.4,14.4,8,12.8,5.8,2.4,0.0,26,0.0,0.8,3.0,11.0,7,14.0,3.2,2.8,0.4,1.48,0.6,0.29411764705882354,0.26666666666666666,71,72,70,71,74,71,70,72,0,0,0
2020 - Nice - Metz,2020,A,2.34,2.37,2.3,3.14,3.23,3.1,3.29,3.44,3.1,4.0,1.0,26,0.6,1.4,3.0,9.2,4,12.0,3.0,1.8,0.0,26,1.4,1.6,3.8,14.0,7,13.2,4.4,3.2,0.0,1.16,1.4,0.4666666666666666,0.4210526315789474,75,75,75,75,74,72,71,72,0,0,1
2020 - Nimes - Bordeaux,2020,H,3.12,3.21,3.1,2.27,2.3,2.25,3.44,3.66,3.3,0.0,0.0,25,1.2,1.6,4.6,10.4,7,9.8,4.6,1.8,0.0,26,0.8,0.8,2.8,11.0,7,10.6,4.6,1.6,0.0,0.75,1.32,0.3478260869565218,0.28571428571428575,70,73,71,72,73,74,75,75,0,0,0
2020 - Strasbourg - Angers,2020,D,2.28,2.35,2.2,3.41,3.5,3.35,3.15,3.22,3.0,0.0,0.0,26,1.0,1.0,2.2,11.2,7,12.0,4.0,1.2,0.2,26,0.8,1.0,4.0,10.2,7,12.8,5.8,1.4,0.0,1.12,1.36,0.45454545454545453,0.25,74,74,74,74,72,72,73,73,0,0,0
2020 - Lorient - Lille,2020,A,4.26,4.48,4.2,1.94,1.95,1.9,3.37,3.46,3.25,0.0,0.0,25,2.2,2.0,3.8,11.4,7,11.8,4.4,2.0,0.0,26,2.6,1.4,3.0,12.4,7,14.6,4.0,1.6,0.0,0.958,2.2,0.5263157894736842,0.4666666666666666,70,69,71,70,77,77,75,77,0,0,0
2020 - Paris SG - Monaco,2020,A,1.62,1.63,1.57,4.96,5.41,4.75,4.29,4.43,4.0,3.0,3.0,26,2.4,2.6,4.6,16.0,8,12.4,5.0,1.6,0.0,26,2.6,2.6,5.2,12.0,7,15.4,6.4,2.2,0.0,2.16,1.96,0.5652173913043479,0.5,86,81,79,83,79,75,75,77,0,1,0
2020 - Nimes - Lorient,2020,H,2.85,3.01,2.8,2.48,2.58,2.37,3.34,3.5,3.25,0.0,0.0,26,1.2,1.6,4.2,10.4,3,10.6,5.2,1.4,0.0,26,1.6,1.6,3.4,10.2,3,11.0,2.8,2.0,0.0,0.84,0.92,0.38095238095238093,0.4705882352941177,70,73,71,72,70,69,71,70,0,0,0
2020 - Rennes - Nice,2020,A,1.83,1.85,1.8,4.8,4.97,4.7,3.42,3.54,3.25,1.0,2.0,26,0.4,0.4,3.2,11.6,5,14.0,4.8,3.0,0.0,27,0.6,1.6,3.2,10.2,5,13.0,2.8,1.6,0.0,1.52,1.115,0.125,0.5,76,76,75,76,75,75,75,75,1,0,0
2020 - Bordeaux - Metz,2020,A,2.49,2.61,2.37,3.12,3.21,3.1,3.03,3.1,3.0,2.0,0.0,27,0.2,0.4,3.0,11.8,6,10.8,5.4,2.0,0.2,27,1.4,1.6,3.8,13.4,6,12.6,4.2,2.8,0.0,1.269,1.462,0.13333333333333333,0.4210526315789474,73,74,75,75,74,72,71,72,0,0,1
2020 - Dijon - Paris SG,2020,A,14.02,15.0,12.64,1.19,1.22,1.17,6.91,7.0,6.5,2.0,1.0,27,0.0,0.6,3.4,12.0,6,13.0,2.8,2.2,0.6,27,1.8,1.8,3.2,12.8,6,11.6,4.2,2.0,0.0,0.577,2.077,0.17647058823529413,0.5625,74,71,70,72,86,81,79,83,0,0,1
2020 - Monaco - Brest,2020,H,1.45,1.47,1.44,6.47,6.83,6.25,4.81,5.1,4.6,4.0,1.0,27,2.6,2.4,4.6,11.4,7,13.8,5.8,1.8,0.0,27,1.0,1.6,4.2,11.8,9,12.4,5.4,1.0,0.0,2.0,1.192,0.5217391304347826,0.38095238095238093,79,75,75,77,72,71,71,72,0,0,1
2020 - Angers - Lens,2020,D,2.86,2.99,2.8,2.7,2.76,2.63,3.03,3.1,3.0,0.0,0.0,27,1.0,0.8,3.2,8.6,7,10.8,5.8,1.2,0.0,27,1.8,1.4,3.6,14.0,7,13.6,5.6,2.6,0.0,1.346,1.538,0.25,0.38888888888888884,72,72,73,73,71,72,70,71,0,0,0
2020 - Lorient - St Etienne,2020,H,3.07,3.24,3.0,2.42,2.45,2.38,3.21,3.28,3.2,0.0,0.0,27,1.0,1.0,3.0,9.2,4,10.8,2.8,2.0,0.0,27,2.2,1.2,4.6,12.0,8,12.2,5.0,1.8,0.0,0.885,1.154,0.3333333333333333,0.2608695652173913,70,69,71,70,71,72,72,73,0,0,0
2020 - Nimes - Nantes,2020,D,3.14,3.24,3.0,2.33,2.4,2.3,3.3,3.47,3.2,0.0,1.0,27,1.8,1.6,3.8,10.2,4,11.2,4.4,1.2,0.0,27,1.0,1.2,2.8,8.2,8,15.0,3.0,3.0,0.2,0.923,0.885,0.4210526315789474,0.4285714285714286,70,73,71,72,64,73,74,74,1,0,0
2020 - Reims - Montpellier,2020,D,2.82,2.94,2.75,2.71,2.76,2.6,3.09,3.13,3.0,1.0,0.0,27,1.2,0.6,3.6,9.2,8,9.2,3.6,2.4,0.0,27,2.0,2.0,6.8,16.2,7,12.8,6.4,2.0,0.0,1.154,1.462,0.16666666666666666,0.29411764705882354,72,73,73,73,77,75,74,74,0,0,1
2020 - Lille - Strasbourg,2020,D,1.77,1.78,1.75,4.9,5.17,4.75,3.55,3.77,3.4,2.0,0.0,27,2.6,2.0,3.6,13.8,7,13.6,4.6,1.2,0.0,27,1.0,0.8,2.2,11.4,7,14.8,4.2,1.6,0.2,2.231,1.115,0.5555555555555556,0.36363636363636365,77,77,75,77,74,74,74,74,0,0,1
2020 - Marseille - Lyon,2020,D,4.81,5.0,4.6,1.67,1.71,1.65,4.04,4.27,3.9,2.0,1.0,26,1.2,1.2,3.2,8.6,8,13.6,4.4,1.4,0.8,27,2.4,2.0,7.0,16.6,9,11.4,6.4,1.0,0.0,1.52,2.115,0.37499999999999994,0.2857142857142857,81,78,77,78,81,77,76,78,0,0,1
2020 - Brest - Dijon,2020,H,1.69,1.71,1.67,4.84,5.19,4.6,3.99,4.2,3.8,2.0,0.0,28,1.0,1.2,3.4,11.2,3,11.0,5.0,0.8,0.0,28,0.0,0.6,3.0,10.8,4,13.6,2.8,2.2,0.6,1.148,0.556,0.35294117647058826,0.19999999999999998,72,71,71,72,74,71,70,72,0,0,1
2020 - Lyon - Rennes,2020,H,1.58,1.63,1.55,5.79,6.0,5.5,4.07,4.24,4.0,0.0,1.0,28,2.0,1.8,6.4,16.8,3,10.2,5.4,1.6,0.2,27,0.4,0.6,3.8,12.8,5,15.0,5.6,2.6,0.0,2.074,1.462,0.28125,0.15789473684210525,81,77,76,78,76,76,75,76,1,0,0
2020 - Metz - Angers,2020,A,2.51,2.64,2.4,3.06,3.12,3.0,3.07,3.1,3.0,0.0,0.0,28,1.4,1.2,3.6,13.4,4,12.2,6.0,2.6,0.0,28,0.6,0.6,2.8,7.4,3,11.6,6.2,1.0,0.0,1.519,1.333,0.3333333333333333,0.2142857142857143,74,72,71,72,72,72,73,73,0,0,0
2020 - Nice - Nimes,2020,H,1.74,1.77,1.7,4.69,5.0,4.5,3.8,3.98,3.7,1.0,3.0,28,1.2,1.8,4.2,12.0,5,12.8,2.6,1.2,0.0,28,2.0,1.8,3.4,8.0,3,12.2,3.2,1.4,0.2,1.185,0.926,0.42857142857142855,0.5294117647058824,75,75,75,75,70,73,71,72,1,0,0
2020 - St Etienne - Lens,2020,A,2.79,2.86,2.75,2.58,2.66,2.55,3.25,3.37,3.1,0.0,0.0,28,1.6,1.2,4.8,11.8,3,13.0,3.6,2.0,0.0,28,1.4,1.4,4.0,14.6,3,13.4,7.2,1.8,0.0,1.111,1.519,0.25,0.35,71,72,72,73,71,72,70,71,0,0,0
